"ensembl_gene_id","gene_symbol","log2fc_p100_4h","padj_p100_4h","log2fc_p100_24h","padj_p100_24h","log2fc_c100_4h","padj_c100_4h","log2fc_c100_24h","padj_c100_24h","log2fc_pvc_4h","padj_pvc_4h","log2fc_pvc_24h","padj_pvc_24h"
"ENSMUSG00000031097","Tnni2",-0.181829968865652,1,-0.820899855073871,1,-1.34749125648191,0.00194763458843342,-1.47293168434287,6.81592622728068e-06,1.16566128761626,1.99411810289276e-07,0.652031829268999,0.00403450831247241
"ENSMUSG00000031098","Syt8",-0.63398554001676,1,-0.778589138787172,1,-2.05244604206807,0.00086653807895312,-1.20572974418728,0.114943883238368,1.41846050205131,0.00151838258245077,0.42714060540011,0.305553805064035
"ENSMUSG00000031104","Rab33a",-3.42113154284005,1,-1.90955502270388,0.155395911006576,-2.13937161263161,1,-2.68377038598222,0.00404169468343703,-1.28175993020844,NA,0.77421536327834,NA
"ENSMUSG00000031112","Stk26",-0.121238945530332,1,-0.246893642399675,1,-1.80382688133348,1.05374165220757e-05,-0.346721716526459,1,1.68258793580315,1.86624720189085e-10,0.0998280741267842,0.836031717875309
"ENSMUSG00000031129","Slc9a9",-0.672107754364606,1,-1.02153781336652,0.000362787223831512,-1.51066204717514,0.00153766802681941,-1.47764564743641,8.16341875390594e-17,0.838554292810538,0.00459284523035978,0.456107834069885,0.000208432386552761
"ENSMUSG00000031142","Cacna1f",0.300737942732009,1,0.872831427518036,1,0.401714447570777,1,1.38814868604003,0.0018995227320168,-0.100976504838769,0.892856855234572,-0.515317258521998,0.0662934492988363
"ENSMUSG00000031146","Plp2",0.433035845618888,1,0.813333166367867,0.051352018719736,0.668517445816535,1,1.00937537873594,1.42002209696185e-06,-0.235481600197647,0.373561969906625,-0.196042212368071,0.0700048740931617
"ENSMUSG00000031169","Porcn",-0.896111530708425,1,-1.2898737107635,0.218291861058498,-1.27130857564837,0.966457340790118,-1.83622740364371,0.00108263205196835,0.375197044939944,0.770050440669123,0.546353692880205,0.278271647039887
"ENSMUSG00000031207","Msn",0.38736985163597,1,0.626089557224585,1,0.65164968178012,1,0.850418646757289,0.000260192026488045,-0.264279830144149,0.0235276686163526,-0.224329089532704,0.00508480035874311
"ENSMUSG00000031214","Ophn1",-0.54182668537883,1,-1.29989754641547,1.27853793704859e-13,-1.56462341211863,5.38532033159142e-05,-2.3136418624385,6.11150932046195e-75,1.0227967267398,2.16299908354089e-05,1.01374431602303,3.37850730310439e-24
"ENSMUSG00000031216","Stard8",-0.414234610356267,1,-0.830570913765672,0.00104671988644027,-1.07574428926874,0.0237078065265513,-1.23582477319957,3.41157169151268e-24,0.661509678912475,0.000534408319276017,0.405253859433894,7.96726112841835e-09
"ENSMUSG00000031231","Cox7b",0.362218480297842,1,0.509486564782284,1,0.631567989125383,1,0.900507938587178,0.000172674209060294,-0.26934950882754,0.138351875060028,-0.391021373804894,4.26703604547056e-06
"ENSMUSG00000031289","Il13ra2",2.00640181542567,1,2.53820051393571,1,5.3450494901224,0.000190049229839188,5.21142237860243,NA,-3.33864767469673,NA,-2.67322186466672,NA
"ENSMUSG00000031292","Cdkl5",-0.166397224536669,1,1.3216673998439,0.00665372708826738,-0.0999121041403665,1,1.39497929347725,0.000929637339036355,-0.0664851203963027,0.922582357543258,-0.0733118936333574,0.842489500876753
"ENSMUSG00000031303","Map3k15",-0.344599266176232,1,-0.710508094455716,1,-0.51489222692948,1,-1.04092892270704,0.0419390376964824,0.170292960753249,0.692451562752179,0.330420828251319,0.185343759547841
"ENSMUSG00000031304","Il2rg",0.075042699110059,1,0.970405243824543,2.42431807759916e-07,0.29646365305061,1,1.19796590341362,1.48901746156731e-18,-0.221420953940551,0.206723833110967,-0.227560659589077,0.00645107682924564
"ENSMUSG00000031349","Nsdhl",0.344501631514385,1,0.628847836443337,1,0.508794485181776,1,1.02320088009826,0.00208297735624191,-0.164292853667392,0.66682002727455,-0.394353043654926,0.00933251553495473
"ENSMUSG00000031355","Arhgap6",0.439488006088139,1,0.99420134613114,1.24434378225586e-07,0.786529313031775,1,1.06162092658096,1.35737995576825e-10,-0.347041306943637,0.245760168985134,-0.0674195804498249,0.540946974976709
"ENSMUSG00000031373","Car5b",0.867693101093194,1,1.99866697359258,8.30515344096676e-27,1.64629345169087,2.87022990702999e-05,2.56229231681627,3.59570089988602e-53,-0.778600350597672,0.00384991207562167,-0.563625343223693,5.66986791674049e-05
"ENSMUSG00000031375","Bgn",-0.488694040376191,1,-1.00146515415942,0.0172487786079407,-0.555372439092584,1,-1.02321451396081,0.0055600566133893,0.066678398716393,0.97627151370422,0.0217493598013986,0.937546293325013
"ENSMUSG00000031385","Plxnb3",-0.64017687755871,1,-0.963813523253956,0.0964529095819557,-1.61635905131909,0.0215395122787252,-1.17826405131275,0.000485789074262801,0.976182173760385,0.0273750038043743,0.214450528058796,0.345689774559806
"ENSMUSG00000031403","Dkc1",0.47794117661547,1,0.542050457330688,1,1.11874912463702,0.0819242304711745,0.950900798350987,0.0418873819606012,-0.64080794802155,0.0142001818609253,-0.408850341020299,0.0217599771338545
"ENSMUSG00000031431","Tsc22d3",-0.350772425284052,1,-0.380645452604371,1,-0.85661632515234,0.845494981565876,-0.822322389040488,0.0206878744576386,0.505843899868288,0.0782445244506054,0.441676936436117,3.03648265896881e-06
"ENSMUSG00000031432","Prps1",0.41338857365039,1,1.43460125304594,1.1414226388563e-13,1.74109173038268,0.000179913083881687,2.52995510620502,6.97156499231085e-74,-1.32770315673229,8.2788433997399e-06,-1.09535385315908,1.32574178383727e-26
"ENSMUSG00000031442","Mcf2l",0.844196797526329,1,3.80511882661914,3.75552209699505e-79,4.05710839527982,2.56742486682664e-57,5.17490452791676,6.70742420000306e-162,-3.21291159775349,1.30459311464032e-50,-1.36978570129762,8.69052666973694e-16
"ENSMUSG00000031443","F7",1.42228434175449,0.000616443095647139,3.26293617255944,1.79693875755868e-51,3.10565929169085,5.65283881743187e-47,3.80651710502451,4.4646283638899e-75,-1.68337494993636,2.38582227753964e-22,-0.543580932465073,0.00652132342184141
"ENSMUSG00000031444","F10",1.4827355195449,0.134983206469726,3.44938905753372,4.22906253326261e-52,3.53948985278409,4.82072425247586e-28,4.04903956262172,9.94823780697779e-77,-2.0567543332392,3.62253224767852e-14,-0.599650505088001,0.00551093879156829
"ENSMUSG00000031445","Proz",0.35388341241735,1,0.716519864033046,1,1.17703764132381,0.0109618657726034,0.586096287794642,1,-0.823154228906457,5.31081592523302e-05,0.130423576238404,0.588320714026665
"ENSMUSG00000031451","Gas6",-0.416331045115574,1,-1.11651994639619,3.61250190985434e-05,-1.71899952888741,5.03809087644171e-06,-1.78375849262933,1.73329901795237e-25,1.30266848377184,8.87931371375376e-08,0.66723854623314,1.31851428601223e-07
"ENSMUSG00000031488","Rab11fip1",0.0634942765587191,1,0.953267712662003,4.08154154343221e-05,0.335544476697374,1,0.97587587075769,5.21122567689793e-06,-0.272050200138655,0.399566578621523,-0.0226081580956864,0.874885520590708
"ENSMUSG00000031503","Col4a2",-1.01289728175018,1,-1.01343355341755,0.614400812512592,-1.20116835032271,1,-1.29842623076816,0.0312549587110649,0.188271068572526,0.916185413021793,0.284992677350606,0.502123176557852
"ENSMUSG00000031520","Vegfc",0.461619889450489,1,2.56633461934106,0.044727145247924,1.48471765664462,0.243532683464349,2.64501880965925,0.0157706803525697,-1.02309776719413,0.0745432311776989,-0.0786841903181869,NA
"ENSMUSG00000031530","Dusp4",1.28002348570146,0.911503608220487,2.68183811823865,1.13965438441955e-42,2.22958160987462,2.52953019156012e-09,3.28915639616889,2.1676243172696e-71,-0.949558124173153,0.00204103834961681,-0.607318277930248,0.000525821441239985
"ENSMUSG00000031565","Fgfr1",0.620654459146922,1,1.6186903194416,3.69005019094947e-10,2.37551579811087,0.053959275130624,2.4615463737335,5.15919305116393e-34,-1.75486133896395,0.0397367333040259,-0.8428560542919,1.33752217181669e-07
"ENSMUSG00000031596","Slc7a2",1.8963922554149,2.95733289442029e-08,3.58918409265223,1.2191232889959e-178,5.07031889348678,2.71938793328462e-111,4.5006592122452,7.22601203786594e-305,-3.17392663807188,1.4216358487056e-56,-0.911475119592968,2.74915517203283e-17
"ENSMUSG00000031604","Msmo1",0.250911357716572,1,0.662292767577941,1,0.264884039952784,1,0.876694281423353,0.00847381094956196,-0.013972682236212,0.980792295237675,-0.214401513845412,0.0836838875325489
"ENSMUSG00000031613","Hpgd",-1.15867935199673,1,-1.81925184119394,0.220974890816195,-4.13213742300605,0.000332314868487846,-3.69588090354438,1.832282132814e-07,2.97345807100932,0.00377567948320076,1.87662906235044,0.0070379866232887
"ENSMUSG00000031700","Gpt2",0.446254694440553,1,0.679108532085666,1,1.67826482161256,3.57980881795136e-07,1.28973680888399,1.69587379231633e-05,-1.23201012717201,4.87868448244824e-09,-0.610628276798325,0.00053800079589823
"ENSMUSG00000031709","Tbc1d9",-0.141117247912769,1,-0.561876778888822,1,-0.387304988271428,1,-0.89183269654289,0.00259907120860457,0.246187740358659,0.232496087982867,0.329955917654068,0.00208766670101829
"ENSMUSG00000031712","Il15",-0.456814503772554,1,-0.575988305588443,1,-1.28929100700063,0.0169743179206939,-0.976738692734673,0.000639609665005496,0.832476503228077,0.00226172132480903,0.40075038714623,0.00119664159512998
"ENSMUSG00000031728","Zfp821",-0.536292944712474,1,-0.925040485824635,0.101547519235867,-1.19741250048103,0.0316684253125138,-1.13831636337871,0.000309052040508111,0.661119555768555,0.0133748661756844,0.213275877554075,0.294442434447245
"ENSMUSG00000031760","Mt3",3.59930579295841,1,7.79431718976091,2.10716338373845e-07,7.27080254385483,0.000747598568751119,9.63408112136712,5.93902651994353e-12,-3.67149675089643,NA,-1.83976393160621,0.000261219631449059
"ENSMUSG00000031778","Cx3cl1",0.11005387040068,1,0.011549764013062,1,2.09649865186857,1.61252704035273e-05,1.11000329363666,0.0209794500070994,-1.98644478146789,2.69432398625206e-09,-1.0984535296236,7.57508402777783e-08
"ENSMUSG00000031779","Ccl22",1.59950829397443,0.0533846373455042,6.61655879401434,4.92243556586702e-58,7.31265934352901,2.52298474594699e-151,8.95328153257853,3.53459496374091e-112,-5.71315104955457,7.90336229851761e-152,-2.33672273856419,1.79150034685598e-11
"ENSMUSG00000031780","Ccl17",3.44576400808548,1,8.95798444909444,7.34440599338383e-11,8.0735255561678,7.11878582701125e-07,11.8032440125052,9.10365912002478e-20,-4.62776154808232,3.1377620950866e-06,-2.84525956341081,7.98658832660967e-60
"ENSMUSG00000031791","Tmem38a",0.0557459876019706,1,-0.984739967102755,0.350573628084964,-0.788560703431745,1,-1.95763672971366,1.23114402115497e-09,0.844306691033716,0.137409162993418,0.972896762610908,0.000163279979714681
"ENSMUSG00000031838","Ifi30",0.0862813567201093,1,0.600832994051519,1,0.159425428131436,1,0.901324360079059,3.5914999336572e-10,-0.0731440714113264,0.782519814679842,-0.30049136602754,9.05868475439718e-09
"ENSMUSG00000031851","Ntpcr",-0.153631580184287,1,-0.729338825631962,0.538876327686571,-0.923589761095438,0.462464590787616,-0.884671804248777,0.00205940765920576,0.769958180911151,0.000967123441490431,0.155332978616815,0.20235376010164
"ENSMUSG00000031880","Rrad",-0.834707617566425,1,-1.75934783754624,1.30574932591916e-05,-2.5950968299942,0.0252317917105961,-3.01501087640765,1.26038349138852e-18,1.76038921242778,0.04809995814762,1.2556630388614,0.000133669702106793
"ENSMUSG00000031897","Psmb10",0.375444676455769,1,1.05357094946784,2.55876572637952e-10,1.29193220550713,4.97687378318985e-05,1.2905594840513,1.64160566628611e-23,-0.916487529051362,2.91934931426993e-08,-0.236988534583465,0.00460332248767131
"ENSMUSG00000031906","Smpd3",-0.347331739612246,1,-1.49124748055286,0.00135551870060043,-0.691429197255261,1,-1.57011310512732,0.000196430567655254,0.344097457643016,0.727888043657432,0.0788656245744691,0.865936536801115
"ENSMUSG00000031907","Zfp90",-0.409560101679094,1,-0.804068687513804,0.0706958124151301,-0.610834614833389,1,-1.12911998458507,4.54618733020661e-10,0.201274513154296,0.330922920464589,0.325051297071268,0.00142426152387174
"ENSMUSG00000031995","St14",-0.116595522561882,1,-0.124846401970467,1,-1.24369284994487,0.00387578403751195,-0.210795501084196,1,1.12709732738299,2.26210216515076e-08,0.0859490991137292,0.721104429091817
"ENSMUSG00000032012","Nectin1",0.532405112808455,1,1.58995990164203,9.17987120711729e-08,1.18796594148497,0.651529574552081,1.84904888334892,1.55989216087505e-12,-0.655560828676514,0.285345877588767,-0.259088981706889,0.257151034263536
"ENSMUSG00000032014","Oaf",0.507254330091312,1,0.970198330913371,0.806656346266925,1.40263393171734,0.114180922357821,1.82670778871495,7.25888860623206e-06,-0.895379601626028,0.0391937996878422,-0.85650945780158,0.00461304416308779
"ENSMUSG00000032024","Clmp",-0.677597286540847,1,-1.59082121351738,0.00299465126372878,-0.685689811615738,1,-2.32914337674117,2.99513650780362e-08,0.00809252507489133,0.993527143975205,0.738322163223791,0.0765828541541264
"ENSMUSG00000032035","Ets1",0.385593652197707,1,1.25940804883727,3.21503374576014e-06,1.20126294872585,0.027558088662283,1.70475700248113,3.576721403856e-17,-0.815669296528143,0.00082002291905382,-0.445348953643861,0.00388795454196629
"ENSMUSG00000032046","Abhd12",-0.210907650286016,1,-0.614563147463224,1,-0.765646140485462,0.56457199645153,-0.786815165050923,0.0436723412098944,0.554738490199446,1.52661690448509e-05,0.172252017587699,0.104862685418171
"ENSMUSG00000032066","Bco2",-0.667249672301194,1,-1.00723537684934,0.0989900463144668,-2.12127388728195,0.000596504056566847,-1.41899181381632,7.69527616053596e-06,1.45402421498076,0.00140224679747392,0.411756436966987,0.0833828365394328
"ENSMUSG00000032089","Il10ra",-0.650668898586563,1,-0.589698997449257,1,-1.31204662704727,0.0104442745245369,-1.09709924056787,7.54858433357802e-05,0.661377728460702,0.0190275720608999,0.507400243118617,0.000239525767393125
"ENSMUSG00000032091","Tmprss4",-3.3126004795581,1,-1.20265266001798,1,-1.93207847667182,1,-2.02527600922364,0.0437896233704903,-1.38052200288628,NA,0.82262334920566,0.328454670809913
"ENSMUSG00000032122","Slc37a2",-0.109392007973956,1,-0.5975022780221,1,-0.660610577939575,1,-0.847344356839863,2.91778137164082e-06,0.55121856996562,4.54265245828969e-07,0.249842078817763,3.12253586785972e-05
"ENSMUSG00000032135","Mcam",1.22858565124555,1,2.24357476236071,0.00163025031268482,3.44187810598005,4.31437269902686e-09,3.46370240063317,1.3488029755157e-10,-2.2132924547345,3.63393273261735e-06,-1.22012763827246,0.010984613329302
"ENSMUSG00000032193","Ldlr",0.308266936431755,1,1.19770304207666,3.77313697326158e-08,0.536379373101045,1,1.50314371403369,2.24652106473916e-18,-0.22811243666929,0.524740659348273,-0.305440671957029,0.0180110845387875
"ENSMUSG00000032202","Rab27a",-0.358409988569137,1,-0.498877563785914,1,-1.61669350639186,0.000373208771720559,-1.04048033029159,0.143075161946092,1.25828351782272,6.41072046169419e-06,0.541602766505679,0.0643044455394612
"ENSMUSG00000032204","Aqp9",0.812740602459373,1,4.5715946420861,5.19056856590113e-41,1.71545652345799,0.120179228844153,5.80081759093145,1.53995565329762e-71,-0.902715920998618,0.174618940424886,-1.22922294884535,1.20525828352896e-15
"ENSMUSG00000032220","Myo1e",0.411682575500647,1,0.878083839871202,0.268024712946192,1.28673297021894,0.00511671209806326,1.21845284783952,2.86463809469515e-05,-0.875050394718295,0.000165748721423677,-0.340369007968322,0.0630815741328346
"ENSMUSG00000032221","Mns1",0.217052566839446,1,0.978339786501583,1,0.1216423435389,1,1.41506218818289,0.0336174375152654,0.0954102233005462,0.86874729726977,-0.436722401681305,0.309766593951804
"ENSMUSG00000032231","Anxa2",0.486993526609227,1,0.905528852010061,0.0947184546617408,0.998225984001133,0.160255740031739,1.31314579817489,3.85618380795779e-08,-0.511232457391906,0.0289129421919678,-0.407616946164834,0.00902969320568419
"ENSMUSG00000032245","Cln6",-0.262374860038906,1,-0.438589816064679,1,-0.967875062615584,0.125661997533387,-0.775431191789991,0.00332169011717856,0.705500202576677,0.000138860168656388,0.336841375725312,6.92105843583056e-08
"ENSMUSG00000032261","Sh3bgrl2",-0.227539548879876,1,-0.657240780063291,0.917155629043253,-0.934605915090226,0.160134629578756,-0.921549546577524,6.01632103889357e-10,0.707066366210351,5.70909217465061e-05,0.264308766514233,9.4230348954292e-06
"ENSMUSG00000032279","Idh3a",0.449637483346621,1,0.802519787407097,0.209951427274425,1.06964466504026,0.122513915007893,1.29098846874042,2.26521175785138e-12,-0.620007181693644,0.0147317542072848,-0.488468681333325,6.73364528004388e-06
"ENSMUSG00000032314","Etfa",0.325112588229376,1,0.542804775505745,1,0.618455200290475,1,0.849602297439832,0.0017187137654858,-0.293342612061099,0.0135526870634092,-0.306797521934087,0.000368269561686983
"ENSMUSG00000032332","Col12a1",-0.570478996351283,1,-1.38351250105631,0.443323918731854,-0.989347168425017,1,-2.03035173918171,0.00575331667770707,0.418868172073734,0.776340084099163,0.646839238125401,0.329666290111695
"ENSMUSG00000032340","Neo1",-0.289652646547634,1,-0.50103805718747,1,-0.970276872153882,0.45351071441989,-0.955778434545886,0.0237310726899722,0.680624225606248,0.0154534424451848,0.454740377358416,0.00606226217859857
"ENSMUSG00000032377","Plscr4",-0.244383044845885,1,-0.269861620515754,1,-1.25048850446652,0.00555147604287472,-0.854776626871846,0.0442970474931343,1.00610545962063,2.66324436785279e-06,0.584915006356092,8.39962159929266e-07
"ENSMUSG00000032387","Rbpms2",-0.450704404803005,1,1.92824430944938,0.01414535362107,1.86801638902693,0.251634595819846,2.79438706317386,5.20970941143494e-07,-2.31872079382993,0.00243622299741134,-0.866142753724489,0.0576194437524113
"ENSMUSG00000032402","Smad3",-0.55478177536783,1,-1.15772954355737,8.83667370805153e-06,-1.47544008797482,1.3002593207112e-09,-1.55198373730511,4.78377286545219e-16,0.920658312606989,6.02033037668521e-10,0.394254193747741,0.00682562512397633
"ENSMUSG00000032437","Stt3b",0.23182076609073,1,0.662305260333777,0.413546130488326,0.881489275679252,0.0703887335419157,1.04087811294868,1.30625320772532e-28,-0.649668509588523,1.52609157644577e-07,-0.378572852614906,4.06004920837571e-19
"ENSMUSG00000032440","Tgfbr2",-0.289644146423743,1,-0.660585187252589,1,-0.886709499284953,0.304481980468894,-0.960163968925397,6.22928663696443e-05,0.59706535286121,0.00110088864118598,0.299578781672807,0.00420005146275864
"ENSMUSG00000032515","Csrnp1",0.263748644163952,1,0.478534894926848,1,1.39010171403036,0.0046913376973068,1.03907122885107,0.000147939137484779,-1.1263530698664,1.04761129406489e-05,-0.560536333924225,1.99663474001741e-06
"ENSMUSG00000032531","Amotl2",0.15600819299589,1,-2.37248005438543,0.27676686645039,0.138970405793519,1,-2.9503811463469,0.0492733416483566,0.0170377872023718,0.988714963950146,0.577901091961473,NA
"ENSMUSG00000032578","Cish",1.72130866744616,1,3.95637220800931,2.51697355465395e-85,6.60409107857499,2.63810594753033e-45,5.54435838933277,6.21686062866224e-190,-4.88278241112883,5.66570715966976e-51,-1.58798618132345,5.19839489248494e-59
"ENSMUSG00000032688","Malt1",0.428825020935086,1,1.22245795748886,3.16032291692417e-05,1.1848996354973,0.0215691190918171,1.5578238026346,3.47899296942071e-12,-0.756074614562215,0.00122130367181571,-0.335365845145734,0.0576194437524113
"ENSMUSG00000032690","Oas2",-0.446344131656111,1,-1.00396425367467,0.0879471520362389,-2.14174344373416,0.058708406544728,-2.41309113365511,3.14192608852264e-27,1.69539931207805,0.0212561970707057,1.40912687998044,3.20170807823248e-15
"ENSMUSG00000032691","Nlrp3",-0.248340872390255,1,-0.598491875769567,1,-0.953427475872421,0.0518803474523916,-0.857757728387926,0.00911837660167626,0.705086603482165,2.52808458272426e-06,0.259265852618359,0.0209920549228813
"ENSMUSG00000032698","Lmo2",-0.171095299093606,1,-0.591005643427031,1,-0.630165548773008,1,-0.839536590195389,0.00637841757187345,0.459070249679402,0.000156136149835178,0.248530946768358,0.0125433196167981
"ENSMUSG00000032724","Abtb2",1.01089981044544,1,1.98345086063363,8.39535472457144e-06,2.7103628521345,1.55255322567403e-15,2.92763558105912,1.9251987872982e-16,-1.69946304168906,4.78396817855194e-11,-0.944184720425493,0.00297223965933453
"ENSMUSG00000032740","Ccdc88a",0.334754559879652,1,1.40534654236398,1.55556958864624e-23,1.78399592085128,1.06327384459711e-10,1.90092287472202,6.71995409741809e-61,-1.44924136097163,2.57077983912294e-15,-0.495576332358046,1.62859442317295e-08
"ENSMUSG00000032741","Tpcn1",-0.207455392008862,1,-0.627708823996062,1,-0.635683277784118,1,-1.16273180430935,4.28271020696072e-13,0.428227885775255,0.00662018450655609,0.535022980313289,2.04756362456198e-10
"ENSMUSG00000032750","Gab3",-0.626306933459232,1,-1.01827583752731,0.00684427657797473,-1.50449124391666,0.000179913083881687,-1.59889221652005,3.4551120719575e-14,0.878184310457429,0.000422410656759564,0.58061637899274,0.000173002601236227
"ENSMUSG00000032766","Gng11",0.483297714394756,1,1.08490053219926,0.00832880803891778,0.940550379532012,0.479467987485432,1.39823124351563,2.594781881983e-07,-0.457252665137256,0.111482687144392,-0.313330711316369,0.103731990301421
"ENSMUSG00000032786","Alas1",0.656092187260291,1,1.28074308949257,3.57438727352098e-08,1.10363319452962,0.115522584992114,1.62185243514759,3.16794842578683e-18,-0.447541007269328,0.137045474277537,-0.341109345655019,0.0212653392785172
"ENSMUSG00000032815","Fanca",0.216194731488517,1,0.841846465015646,1,0.619262371444208,1,1.28082653159363,0.0047687164226981,-0.403067639955691,0.211286063297909,-0.438980066577983,0.114461236672619
"ENSMUSG00000032827","Ppp1r9a",-1.05970184242285,1,-1.46265700143181,4.2818963793474e-05,-1.73496556216209,0.0156195964859556,-1.84861454501385,5.67718141169396e-10,0.675263719739235,0.217269344498746,0.385957543582048,0.169757032456381
"ENSMUSG00000032841","Prr5l",-0.0350870898162515,1,1.21534440671697,3.06223618463641e-05,-0.0815205978260475,1,1.19202745154208,3.67871494047936e-05,0.046433508009796,0.945240748260857,0.023316955174888,0.92286812534147
"ENSMUSG00000032846","Zswim6",-0.192054095478218,1,-0.563050403875863,1,-0.491777694640857,1,-0.937155898028795,3.07925474236236e-05,0.299723599162639,0.0693782035076761,0.374105494152932,2.8335274017403e-05
"ENSMUSG00000032870","Smap2",0.530314428342478,1,1.49553989349847,2.76264324630414e-56,1.80794909919665,1.011596097479e-17,1.7198918750672,9.3000553573775e-88,-1.27763467085417,4.42871153104112e-19,-0.224351981568735,0.00100299285245502
"ENSMUSG00000032902","Slc16a1",0.344906944863402,1,0.899597173400393,0.00625960544623414,1.0252123375916,0.275256099797052,1.60723870539222,4.36699201590534e-29,-0.6803053927282,0.013144739219944,-0.707641531991825,3.86635094317912e-14
"ENSMUSG00000032915","Adgre4",-1.97879929931699,1,-2.24594394269818,5.18142794115563e-11,-4.3569674093554,2.15642304043722e-07,-4.06815696178292,1.53929973587157e-46,2.37816811003841,0.00367156843325507,1.82221301908474,3.99520073414847e-12
"ENSMUSG00000032946","Rasgrp2",0.085452820334735,1,-0.61683814099082,1,-1.56503214486033,0.45298708547807,-1.30491631664365,0.00810142746411316,1.65048496519507,0.0216678953646668,0.688078175652828,0.0209920170979097
"ENSMUSG00000032997","Chpf",0.229008729516857,1,1.62965504965095,0.0151652089392853,1.66895521807878,0.26679164113426,2.27209620945685,1.39708122756798e-06,-1.43994648856192,0.0370262218091051,-0.642441159805898,0.11831251427081
"ENSMUSG00000033083","Tbc1d4",-0.393000983703306,1,-0.487971303766028,1,-0.170874533734691,1,-0.946441703277921,0.002024992262464,-0.222126449968615,0.823566505455889,0.458470399511893,0.000118145928787569
"ENSMUSG00000033170","Card10",0.0371761846170221,1,2.47052915935487,0.242933839122287,1.66657221062268,1,3.4100041751006,0.0047028927801303,-1.62939602600566,NA,-0.939475015745722,NA
"ENSMUSG00000033174","Mgll",0.13076162681268,1,1.96115601925766,2.10784830781038e-14,1.76853919234997,0.0145575537386537,3.09261901189399,8.91663053924626e-50,-1.63777756553729,0.000133210411507042,-1.13146299263633,1.24045647556152e-13
"ENSMUSG00000033192","Lpcat2",-0.677592184857165,1,-0.804160458863334,0.491392133175706,-1.51986994708978,0.149819498891008,-1.35142489608877,2.4251145146299e-09,0.842277762232616,0.141052712787017,0.547264437225439,0.000136994094984126
"ENSMUSG00000033207","Mamdc2",-0.242040183313583,1,0.645672277892738,1,-1.58813944345572,3.87173109446361e-05,-0.185155696014973,1,1.34609926014214,6.66605271920379e-09,0.830827973907711,2.57184037673428e-06
"ENSMUSG00000033213","AA467197",1.35245074345633,1,4.19782788098507,4.63378817571621e-90,4.02004187338237,2.67919204399453e-30,5.83763451783306,4.58811452784429e-195,-2.66759112992604,4.64601816497522e-21,-1.63980663684799,1.21560771489504e-55
"ENSMUSG00000033287","Kctd17",0.127585458610367,1,0.822033813201875,0.636241445528649,0.233689244630157,1,1.16839383024524,0.000278469656294407,-0.10610378601979,0.803305699914286,-0.346360017043362,0.0609875290465718
"ENSMUSG00000033316","Galnt9",0.61441504685009,1,1.22060938930163,0.00122034743908,0.47246668279353,1,0.955975970652969,0.102926007292513,0.14194836405656,0.9110933836481,0.264633418648656,0.228639860919633
"ENSMUSG00000033350","Chst2",-0.565778744723368,1,-5.72992665333518,0.0137387337492922,-1.07262793000159,1,-1.89374481821585,0.774954329683352,0.506849185278222,0.903444659666571,-3.83618183511932,NA
"ENSMUSG00000033355","Rtp4",-0.41819507983656,1,-1.06640833176824,1,-1.38340336512579,0.647731297053662,-2.0963147677245,0.000375087478509788,0.96520828528923,0.223547823409672,1.02990643595626,0.0367472724066205
"ENSMUSG00000033427","Upb1",-0.140405664698338,1,4.69668807291462,0.0742944889942486,1.42409356093568,1,5.76138299612668,0.00345949225670666,-1.56449922563402,NA,-1.06469492321205,NA
"ENSMUSG00000033446","Lpar6",-0.423297660139784,1,-0.633903762102239,1,-1.66806571052777,1.97874257948646e-08,-1.23700704130008,1.08595127957931e-10,1.24476805038799,6.98410074964857e-11,0.603103279197841,2.20010305155596e-08
"ENSMUSG00000033450","Tagap",-0.526102530807267,1,-0.563657172705116,1,-1.41299344998838,5.08375989479138e-05,-0.892190155176682,0.195454926339189,0.886890919181116,1.51411098761194e-05,0.328532982471566,0.138449308409852
"ENSMUSG00000033545","Znrf1",-0.204536388413414,1,-0.560904335317936,1,-0.855333066017501,0.324215482817078,-0.943920984836344,0.000842034446206565,0.650796677604087,4.93301123223481e-05,0.383016649518408,0.000742141329777229
"ENSMUSG00000033581","Igf2bp2",0.616738614809478,1,1.5092523705603,0.0226292703518992,1.2637268618538,0.760831690295594,1.84792373287479,0.000169927936704656,-0.646988247044326,0.437468209352203,-0.338671362314483,0.464814851072947
"ENSMUSG00000033595","Lgi3",-1.47177342217654,1,4.85764118675813,0.0191392009010832,3.3988544141787,0.980528692381754,6.74159799692321,2.5437746435816e-05,-4.87062783635524,NA,-1.88395681016508,NA
"ENSMUSG00000033610","Pank1",-0.201219482349696,1,-0.801728505706879,0.434032802920694,-0.769959206131028,0.990255566058799,-0.9858025025413,0.00322108159126424,0.568739723781332,0.0049625093990968,0.184073996834421,0.282080594867579
"ENSMUSG00000033705","Stard9",-0.528445525855192,1,-0.318887118861894,1,-0.968347738717029,0.482987113153536,-1.04173993446811,0.00608421035559766,0.439902212861837,0.178714426239011,0.722852815606219,6.88680295551487e-06
"ENSMUSG00000033720","Sfxn5",-0.388235204415612,1,-0.951489581274544,0.139684267570993,-0.856461374439509,0.713627788469337,-1.31638810200123,1.46331738430964e-05,0.468226170023896,0.0728781315131082,0.364898520726683,0.0843317412583619
